year,ID,recruit,Count of Year,sum_n of eggs,mean_n of eggs,SD_ n of eggs,mean_length,SD_length,mean_width,SD_width,mass,energy
2018,2018G032,First time,2,204,102,8.485281,98,0,86,0,104.4332,100158.9
2018,2018G033,First time,6,314,78.5,14.57166,95.48,1.087014,85.44,0.868562,98.338832,77083.075
2018,2018G034,First time,7,606,86.57143,10.76812,93.11429,0.841484,83.48571,1.386156,92.61759894,85008.81569
2018,2018G035,First time,6,698,116.3333,17.37431,95.91667,0.204124,90.85,1.514926,99.39487473,114233.4839
2018,2018G036,First time,5,387,96.75,4.645787,93.96,1.33529,86.56,2.59191,94.662864,95003.6625
2018,2018G037,First time,4,290,72.5,29.44486,98.375,1.445395,84.525,2.898707,105.3401,71191.375
2018,2018G038,First time,5,384,96,15.8535,100.22,0.756307,90.56,1.546932,109.802048,94267.2
2018,2018G039,First time,4,303,101,18.02776,103.325,0.892095,92.425,0.434933,117.31118,99176.95
2018,2018G040,First time,3,240,80,13,93.5,4.924429,81.5,3.5,93.5504,78556
2018,2018G041,First time,5,527,105.4,12.56185,100.1,1.212436,88.46,3.795787,109.51184,103497.53
2018,2018G042,First time,6,329,65.8,22.36515,92.25,0.612372,82.9,1.164474,90.5274,64612.31
2018,2018G043,First time,7,381,76.2,23.39231,100.7143,1.409998,89.5,1.080123,110.9974631,74824.59
2018,2018G044,First time,5,407,101.75,26.28529,98.34,1.246194,89.24,2.441925,105.255456,99913.4125
2018,2018G045,First time,1,111,111,,89.5,,82.6,,83.8768,108996.45
2018,2018G045    ,First time,1,86,86,,92.5,,83.4,,91.132,84447.7
2018,2018G046,First time,6,542,108.4,27.79928,102.9833,1.342262,86.83333,0.68313,116.4848127,106443.38
2018,2018G047,First time,3,224,74.66667,23.71357,97.73333,0.305505,88.73333,2.193931,103.7882853,73318.93661
2018,2018G048,First time,6,596,99.33333,30.19051,107.05,1.426534,93.9,3.914077,126.31972,97540.36339
2018,2018G049,First time,3,235,78.33333,3.785939,96,1,86.16667,1.607275,99.5964,76919.41339
2018,2018G050,First time,6,511,85.16667,21.7294,89.23333,3.044777,80.73333,1.179265,83.23188527,83629.41161
2018,2018G051,First time,1,146,146,,96,,82,,99.5964,143364.7
2018,2018G052,First time,4,264,88,41.07311,84.175,0.35,79.875,0.629153,70.99882,86411.6
2018,2018G053,First time,7,657,109.5,32.91656,99.99643,1.09282,85.1,1.177568,109.2613663,107523.525
2018,2018G054,First time,5,474,94.8,16.58915,99.54,1.91259,90.02,1.096358,108.157536,93088.86
2018,2018G055,First time,5,386,77.2,10.05982,94.1,0.894427,87.36,1.234099,95.00144,75806.54
2018,2018G056,First time,6,524,87.33333,13.82269,100.8,1.256981,89.36,0.72,111.20472,85756.96339
2018,2018G057,First time,7,586,83.71429,22.84523,97.75714,1.03095,86.7,0.883176,103.8458674,82203.24707
2018,2018G058,First time,7,464,77.33333,16.35441,91.07143,0.838082,79,1.936492,87.67714631,75937.46339
2018,2018G059,First time,5,517,103.4,19.57805,97.14,0.773305,87.4,0.894427,102.353376,101533.63
2018,2018G060,First time,4,416,104,16.4722,93.925,0.788987,82.55,2.027313,94.57822,102122.8
2018,2018G061,First time,2,166,83,0,95.9,0,83,0,99.35456,81501.85
2018,2018G062,First time,1,73,73,,101.5,,86.2,,112.8976,71682.35
2018,2018G063,First time,6,406,81.2,7.79102,98.36667,0.535413,78.5,0.809938,105.3199547,79734.34
2018,2018G064,First time,1,81,81,,88.6,,77,,81.70024,79537.95
2018,2018G065,First time,4,279,69.75,4.787136,87.225,1.488568,79.375,1.887459,78.37494,68491.0125
2018,2018G066,First time,4,326,81.5,5.066228,91.625,2.75,79.875,1.652019,89.0159,80028.925
2018,2018G067,First time,2,163,81.5,23.33452,103,2.828427,91.2,0.282843,116.5252,80028.925
2018,2018G068,First time,4,299,74.75,15.6711,97.975,0.45,82.25,1.554563,104.37274,73400.7625
2018,2018G069,First time,5,267,66.75,9.105859,94.6,1.159741,82.6,0.961769,96.21064,65545.1625
2018,2018G070,First time,7,360,90,13.78405,96,1.825742,88,1.979057,99.5964,88375.5
2018,2018G071,First time,2,90,90,,93.85,1.202082,86.75,1.06066,94.39684,88375.5
2018,2018G072,First time,5,664,132.8,39.29631,94.175,1.241723,85.575,1.841704,95.18282,130402.96
2018,2018G073,First time,4,192,64,24.57641,81.5,0.57735,69.125,1.181454,64.5296,62844.8
2018,2018G074,First time,3,242,121,4.242641,100,0.866025,90.13333,1.550269,109.27,118815.95
2018,2018G075,First time,2,199,99.5,19.09188,95.5,0.707107,89.5,0.707107,98.3872,97704.025
2018,2018G076,First time,3,138,69,2.828427,92.66667,1.154701,86.33333,2.886751,91.53507473,67754.55
2018,2018G077,First time,1,67,67,,98.4,,88,,105.40056,65790.65
2018,2018G078,First time,7,379,75.8,9.20326,96.85714,1.573592,93.57143,1.98806,101.6693074,74431.81
2018,2018G079,First time,1,127,127,,95,,91,,97.178,124707.65
2018,2018G080,First time,4,249,83,5.567764,93.875,1.030776,82.25,1.5,94.4573,81501.85
2018,2018G081,First time,4,335,83.75,20.90255,96.5,1.290994,85.75,4.924429,100.8056,82238.3125
2018,2018G082,First time,2,120,60,19.79899,96.5,2.12132,85.75,1.06066,100.8056,58917
2018,2018G083,First time,5,484,121,21.7409,99.82,1.291124,88.7,1.922238,108.834688,118815.95
2018,2018G084,First time,4,375,93.75,12.60622,94.5,5.066228,83.5,4.358899,95.9688,92057.8125
2018,2018G085,First time,4,359,119.6667,15.50269,98.625,0.75,87.325,1.043631,105.9447,117506.7161
2018,2018G086,First time,3,281,93.66667,16.86219,94.33333,0.57735,87.16667,1.258306,95.56572527,91975.98661
2018,2018G087,First time,2,170,85,15.55635,91.75,0.353553,82,0,89.3182,83465.75
2018,2018G088,First time,3,181,90.5,4.949747,93.66667,1.154701,79.03333,1.703917,93.95347473,88866.475
2018,2018G089,First time,1,72,72,,100,,95,,109.27,70700.4
2018,2018G090,First time,5,518,103.6,11.88697,104,0.707107,88.575,1.044928,118.9436,101730.02
2018,2018G091,First time,1,92,92,,96,,81.5,,99.5964,90339.4
2018,2018G092,First time,5,478,95.6,12.01249,96.32,1.066302,83.34,2.174396,100.370288,93874.42
2018,2018G093,First time,2,195,97.5,9.192388,97,0,86.25,0.353553,102.0148,95740.125
2018,2018G094,First time,2,50,50,,91.4,2.969848,80.7,1.838478,88.47176,49097.5
2018,2018G095,First time,7,494,82.33333,9.373722,104.7667,5.298323,89.36667,2.126552,120.7977873,80847.21339
2018,2018G096,First time,1,56,56,,100,,89,,109.27,54989.2
2018,2018G097,First time,3,246,82,11.13553,94.86667,0.85049,86.9,0.8544,96.85555473,80519.9
2018,2018G098,First time,2,119,59.5,19.09188,93.5,0.707107,81,1.414214,93.5504,58426.025
2018,2018G099,First time,4,260,65,15.38397,95.83333,0.235702,82,1.632993,99.19332527,63826.75
2018,2018G100,First time,7,654,93.42857,8.676734,92.25,0.353553,79.375,0.669266,90.5274,91742.18431
2018,2018G102,First time,1,96,96,,94,,81,,94.7596,94267.2
2018,2018G103,First time,4,330,110,16.64332,102.6667,1.247219,93.66667,3.091206,115.7191473,108014.5
2018,2018G104,First time,4,397,99.25,11.44188,103.375,1.973787,93.875,1.030776,117.4321,97458.5375
2018,2018G105,First time,2,90,90,,94,0,84.5,0.707107,94.7596,88375.5
2018,2018G106,First time,2,152,76,4.242641,93,1.414214,82.5,0.707107,92.3412,74628.2
2018,2018G107,First time,6,443,88.6,24.34748,95.2,0.244949,88.3,1.720465,97.66168,87000.77
2018,2018G108,First time,2,172,86,1.414214,95,0,83,0,97.178,84447.7
2018,2018G109,First time,4,310,77.5,19.33046,99.75,1.5,89.6,1.254326,108.6654,76101.125
2018,2018G110,First time,3,230,76.66667,10.21437,95,4.092676,89.5,5.634714,97.178,75282.83661
2018,2018G111,First time,1,55,55,,98,,87,,104.4332,54007.25
2018,2018G112,First time,3,303,101,7,95.5,0.5,88.66667,1.607275,98.3872,99176.95
2018,2018G113,First time,3,194,64.66667,15.50269,95.4,2.6,82.5,0.5,98.14536,63499.43661
2018,2018G114,First time,5,464,116,31.50661,105.7,0.447214,91.8,1.30384,123.05488,113906.2
2018,2018G115,First time,1,75,75,,91,,80,,87.5044,73646.25
2018,2018G116,First time,1,81,81,,91,,81,,87.5044,79537.95
2018,2018G118,First time,1,75,75,,88,,76,,80.2492,73646.25
2018,2018G119,First time,1,95,95,,93.5,,82.3,,93.5504,93285.25
2018,2018G120,First time,2,160,80,4.242641,99,1.414214,90,1.414214,106.8516,78556
2018,2018G121,First time,2,175,87.5,2.12132,89.5,1.414214,82.5,0.707107,83.8768,85920.625
2018,2018G122,First time,6,508,101.6,25.86117,103.4667,2.916619,94.45,3.762313,117.6538673,99766.12
2018,2018G123,First time,1,93,93,,96.5,,83,,100.8056,91321.35
2018,2018G125,First time,4,240,80,34.77068,97.75,0.957427,83.5,1.290994,103.8286,78556
2018,2018G126,First time,1,83,83,,93,,86,,92.3412,81501.85
2018,2018G127,First time,5,548,109.6,32.08271,101.175,2.120584,87.7,2.22486,112.11162,107621.72
2018,2018G128,First time,6,409,81.8,9.257429,93.25,1.440486,84.5,3.949684,92.9458,80323.51
2018,2018G130,First time,1,85,85,,105,,90,,121.362,83465.75
2018,2018G131,First time,5,489,122.25,16.58061,102.3,1.48324,88.94,2.473459,114.83232,120043.3875
2018,2018G132,First time,2,194,97,8.485281,96.5,0.707107,87.5,0.707107,100.8056,95249.15
2018,2018G133,First time,2,120,60,18.38478,84.5,0.707107,74.5,0.707107,71.7848,58917
2018,2018G134,First time,3,306,102,20.22375,103,1.732051,88.66667,0.57735,116.5252,100158.9
2018,2018G135,First time,2,94,94,,92,0,83.5,0.707107,89.9228,92303.3
2018,2018G136,First time,2,205,102.5,0.707107,102,0,90,0,114.1068,100649.875
2018,2018G137,First time,1,41,41,,103,,90,,116.5252,40259.95
2018,2018G138,First time,1,107,107,,96,,83,,99.5964,105068.65
2018,2018G139,First time,3,287,95.66667,5.686241,97,1,87.83333,1.040833,102.0148,93939.88661
2018,2018G140,First time,1,66,66,,89.5,,74,,83.8768,64808.7
2018,2018G142,First time,3,230,115,26.87006,88.46667,1.28582,77.66667,1.527525,81.37779473,112924.25
2018,2018G143,First time,4,332,83,6.683313,90.625,0.75,79.625,0.75,86.5975,81501.85
2018,2018G144,First time,2,185,92.5,17.67767,89.5,0.707107,83,0,83.8768,90830.375
2018,2018G145,First time,1,49,49,,99,,94,,106.8516,48115.55
2018,2018G146,First time,2,197,98.5,0.707107,98,0,90.5,2.12132,104.4332,96722.075
2018,2018G148,First time,2,94,94,,103.5,3.535534,96.3,3.252691,117.7344,92303.3
2018,2018G149,First time,2,238,119,42.42641,105.75,0.353553,92.5,3.535534,123.1758,116852.05
2018,2018G150,First time,1,56,56,,101,,90,,111.6884,54989.2
2018,2018G151,First time,2,103,103,,99,0,91.5,0.707107,106.8516,101140.85
2018,2018G152,First time,2,206,103,33.94113,94.8,1.131371,82.85,0.494975,96.69432,101140.85
2019,1993G019,Recurring,1,87,87,,90,,78,,85.086,85429.65
2019,1995G023,Recurring,5,378,75.6,6.248199741,97.1,0.489897949,79,0.632455532,102.25664,74235.42
2019,1999G005,Recurring,1,126,126,,104.4,,96.4,,119.91096,123725.7
2019,2001G037,Recurring,1,64,64,,93,,78.5,,92.3412,62844.8
2019,2008G012,Recurring,1,101,101,,101.5,,85,,112.8976,99176.95
2019,2008G036,Recurring,1,149,149,,99.5,,82,,108.0608,146310.55
2019,2008G049,Recurring,1,65,65,,98,,87,,104.4332,63826.75
2019,2009G059,Recurring,2,203,101.5,3.5,94,0,80.5,0.5,94.7596,99667.925
2019,2010G032,Recurring,3,314,104.6666667,11.84154645,108.5333333,0.555777733,94.33333333,5.8357138,129.9070133,102777.4333
2019,2010G075,Recurring,6,443,73.83333333,3.89087251,95.33333333,1.004434612,82.76666667,1.968643075,97.98413333,72500.64167
2019,2010G095,Recurring,2,208,104,24,103,0,95.4,0.5,116.5252,102122.8
2019,2010G097,Recurring,1,62,62,,99.5,,89.2,,108.0608,60880.9
2019,2010G240,Recurring,1,83,83,,91,,83,,87.5044,81501.85
2019,2011G044,Recurring,3,283,94.33333333,30.65217049,106.6666667,0.249443826,92.26666667,1.429063407,125.3926667,92630.61667
2019,2011G081,Recurring,1,55,55,,100.5,,86.5,,110.4792,54007.25
2019,2011G178,Recurring,1,80,80,,98,,90,,104.4332,78556
2019,2011G250,Recurring,1,90,90,,97,,86.5,,102.0148,88375.5
2019,2012G016,Recurring,1,78,78,,96.7,,86.5,,101.28928,76592.1
2019,2012G047,Recurring,3,272,90.66666667,24.3082062,101.2666667,0.524933858,91.93333333,1.552059564,112.3333067,89030.13333
2019,2012G050,Recurring,3,208,69.33333333,0.471404521,96.9,1.51217283,87.6,2.790459938,101.77296,68081.86667
2019,2013G020,Recurring,1,111,111,,109,,95,,131.0356,108996.45
2019,2013G027,Recurring,3,320,106.6666667,9.877021593,98.43333333,1.228368385,87.33333333,0.471404521,105.4811733,104741.3333
2019,2013G110,Recurring,3,315,105,22.73030283,102,0,90.83333333,0.23570226,114.1068,103104.75
2019,2013G115,Recurring,2,210,105,2,94.5,0,80.5,0,95.9688,103104.75
2019,2013G148,Recurring,3,438,146,3.741657387,97.06666667,0.758653778,85.63333333,1.155662388,102.1760267,143364.7
2019,2013G152,Recurring,1,122,122,,106,,93,,123.7804,119797.9
2019,2013G160,Recurring,1,99,99,,97.5,,85,,103.224,97213.05
2019,2013G169,Recurring,1,73,73,,90,,86,,85.086,71682.35
2019,2014G028,Recurring,2,109,54.5,0.5,94.85,0.35,80.7,0.1,96.81524,53516.275
2019,2014G045,Recurring,3,226,75.33333333,31.62629005,100.1,0.697614985,82.16666667,1.600694294,109.51184,73973.56667
2019,2014G058,Recurring,5,570,114,20.71714266,97.12,0.636867333,84.64,10.07821413,102.305008,111942.3
2019,2014G098,Recurring,5,414,82.8,7.222188034,93.46,0.471593045,83.88,2.097999047,93.453664,81305.46
2019,2014G100,Recurring,1,124,124,,101,,87,,111.6884,121761.8
2019,2014G122,Recurring,1,109,109,,96.2,,87,,100.08008,107032.55
2019,2015G010,Recurring,1,94,94,,104.1,,92.4,,119.18544,92303.3
2019,2015G014,Recurring,5,650,130,6.542170894,101.44,1.051855503,86.3,1.721627137,112.752496,127653.5
2019,2015G016,Recurring,2,204,102,2,90.25,0.25,81.5,1.5,85.6906,100158.9
2019,2015G036,Recurring,2,253,126.5,1.5,104.5,0.5,95.2,0.2,120.1528,124216.675
2019,2015G050,Recurring,1,100,100,,95.3,,92.2,,97.90352,98195
2019,2015G056,Recurring,2,160,80,20,100.45,0.265673595,89.8,0.2,110.35828,78556
2019,2015G062,Recurring,3,209,69.66666667,23.27134623,100.9333333,0.736357401,93.33333333,1.247219129,111.5271733,68409.18333
2019,2015G111,Recurring,1,103,103,,93,,89,,92.3412,101140.85
2019,2016G002,Recurring,1,129,129,,97.5,,88.5,,103.224,126671.55
2019,2016G008,Recurring,1,96,96,,101,,89,,111.6884,94267.2
2019,2016G026,Recurring,1,108,108,,105,,93,,121.362,106050.6
2019,2016G034,Recurring,4,423,105.75,4.918078893,103.25,2.046338193,91.75,4.023369235,117.1298,103841.2125
2019,2016G038,Recurring,1,137,137,,101,,88,,111.6884,134527.15
2019,2016G094,Recurring,1,117,117,,106.8,,88,,125.71512,114888.15
2019,2016G097,Recurring,1,74,74,,102.3,,89.5,,114.83232,72664.3
2019,2016G108,Recurring,3,278,92.66666667,13.9124245,106.1666667,0.849836586,98.76666667,0.555777733,124.1834667,90994.03333
2019,2016G199,Recurring,3,280,93.33333333,13.0979218,91.26666667,0.899382504,80.93333333,2.898658694,88.14930667,91648.66667
2019,2016G236,Recurring,3,358,119.3333333,9.843215373,102.4666667,1.049867717,97.13333333,1.329995823,115.2353867,117179.3667
2019,2016G301,Recurring,3,282,94,55.61174936,101.6666667,0.471404521,98.06666667,0.899382504,113.3006667,92303.3
2019,2017G074,Recurring,1,81,81,,93,,88,,92.3412,79537.95
2019,2019G003,First time,1,54,54,,92,,79,,89.9228,53025.3
2019,2019G004,First time,3,265,88.33333333,8.993825042,92.66666667,0.471404521,84.06666667,1.463633227,91.53506667,86738.91667
2019,2019G008,First time,1,101,101,,106,,94,,123.7804,99176.95
2019,2019G010,First time,2,187,93.5,11.5,101.25,0.25,88.1,0.3,112.293,91812.325
2019,2019G013,First time,2,177,88.5,18.5,101.1,4.1,85.75,5.25,111.93024,86902.575
2019,2019G014,First time,1,86,86,,102.5,,93.2,,115.316,84447.7
2019,2019G015,First time,1,44,44,,98.2,,86.7,,104.91688,43205.8
2019,2019G017,First time,4,291,72.75,6.299801584,90.05,0.779422863,82.55,1.257974563,85.20692,71436.8625
2019,2019G019,First time,1,101,101,,97,,88,,102.0148,99176.95
2019,2019G020,First time,2,161,80.5,1.5,102.1,0.9,54.75,35.25,114.34864,79046.975
2019,2019G021,First time,3,341,113.6666667,14.05544576,110.7333333,0.329983165,92.83333333,5.653514148,135.2274933,111614.9833
2019,2019G022,First time,1,76,76,,78.8,,76,,57.99992,74628.2
2019,2019G023,First time,1,106,106,,101,,89,,111.6884,104086.7
2019,2019G025,First time,2,242,121,6,104.75,0.75,91.5,0.5,120.7574,118815.95
2019,2019G026,First time,3,289,96.33333333,4.027681991,93.66666667,0.942809042,80.5,1.08012345,93.95346667,94594.51667
2019,2019G027,First time,3,246,82,5.715476066,98,0,91,0.40824829,104.4332,80519.9
2019,2019G030,First time,5,691,138.2,10.04788535,102.6,0.374165739,92.32,1.42744527,115.55784,135705.49
2019,2019G033,First time,1,123,123,,94,,,89.2,94.7596,120779.85
2019,2019G036,First time,1,80,80,,92,,,82,89.9228,78556
2019,2019G037,First time,4,412,103,2.828427125,104.4,1.189537725,94,1.224744871,119.91096,101140.85
2019,2019G038,First time,1,90,90,,108.6,,99.5,,130.06824,88375.5
2019,2019G039,First time,2,171,85.5,1.5,98.5,0.5,90.5,1.5,105.6424,83956.725
2019,2019G040,First time,1,75,75,,89.2,,85.5,,83.15128,73646.25
2019,2019G042,First time,3,364,121.3333333,7.930251502,98.4,0.993310962,66.76666667,22.6121403,105.40056,119143.2667
2019,2019G045,First time,6,557,92.83333333,30.44895546,102.7166667,1.499351712,85.93333333,2.854041968,115.8399867,91157.69167
2019,2019G047,First time,1,70,70,,89,,78,,82.6676,68736.5
2019,2019G048,First time,2,132,66,7,89,1,80,1,82.6676,64808.7
2019,2019G049,First time,2,142,71,54,100.25,1.25,88.75,0.25,109.8746,69718.45
2019,2019G050,First time,3,218,72.66666667,22.12590237,93.83333333,2.718251072,84.66666667,5.249338583,94.35653333,71355.03333
2019,2019G051,First time,4,431,107.75,6.05702072,102.5,0.790569415,88.375,0.739509973,115.316,105805.1125
2019,2019G052,First time,2,135,67.5,10.5,88.15,0.15,82.45,0.55,80.61196,66281.625
2019,2019G054,First time,2,252,126,4,102.1,0.1,85.15,0.15,114.34864,123725.7
2019,2019G056,First time,3,263,87.66666667,7.760297818,101.5,0.707106781,90.43333333,1.819035153,112.8976,86084.28333
2019,2019G058,First time,4,288,72,25.7196423,104.25,0.25,89.55,0.471699057,119.5482,70700.4
2019,2019G059,First time,1,103,103,,95,,89.5,,97.178,101140.85
2019,2019G062,First time,2,157,78.5,5.5,96.5,0.5,85.2,1.2,100.8056,77083.075
2019,2019G063,First time,4,398,99.5,10.9658561,94.925,0.846684711,87.25,0.433012702,96.99662,97704.025
2019,2019G065,First time,1,64,64,,91,,79,,87.5044,62844.8
2019,2019G067,First time,2,186,93,10,93.8,0.4,82.25,0.75,94.27592,91321.35
2019,2019G068,First time,2,185,92.5,9.5,92.5,0.5,87,0,91.132,90830.375
2019,2019G069,First time,1,87,87,,85,,73,,72.994,85429.65
2019,2019G070,First time,6,568,94.66666667,15.67021236,102.8166667,1.474693942,91.76666667,6.098542631,116.0818267,92957.93333
2019,2019G071,First time,2,143,71.5,5.5,106.1,5.6,81.65,1.65,124.02224,70209.425
2019,2019G072,First time,2,174,87,4,95.75,0.25,80.5,0.5,98.9918,85429.65
2019,2019G073,First time,4,360,90,10.46422477,91.33333333,0.471404521,83.6,0.43204938,88.31053333,88375.5
2019,2019G074,First time,1,120,120,,103.5,,94.2,,117.7344,117834
2019,2019G075,First time,3,308,102.6666667,16.53951497,100.9,0.535412613,88.83333333,1.92930615,111.44656,100813.5333
2019,2019G076,First time,2,171,85.5,0.5,92,0.5,82,0,89.9228,83956.725
2019,2019G077,First time,2,176,88,10,87.75,1.75,80.5,2.5,79.6446,86411.6
2019,2019G078,First time,1,111,111,,98,,84.7,,104.4332,108996.45
2019,2019G079,First time,1,47,47,,89.3,,84.3,,83.39312,46151.65
2019,2019G080,First time,1,102,102,,98.2,,84,,104.91688,100158.9
2019,2019G082,First time,2,245,122.5,2.5,96,5,85,3,99.5964,120288.875
2019,2019G083,First time,2,248,124,3,92.55,1.05,83.5,1,91.25292,121761.8
2019,2019G084,First time,4,347,86.75,15.2048512,94.4,0.734846923,76.1,2.987473849,95.72696,85184.1625
2019,2019G085,First time,2,225,112.5,3.5,96.25,0.25,88.5,1.5,100.201,110469.375
2019,2019G086,First time,1,117,117,,102.9,,90,,116.28336,114888.15
2019,2019G087,First time,4,279,69.75,2.586020108,87.75,0.433012702,77,1.870828693,79.6446,68491.0125
2019,2019G088,First time,2,172,86,16,97.5,0.5,85.1,0.1,103.224,84447.7
2019,2019G089,First time,2,171,85.5,13.5,97,0,87.25,1.25,102.0148,83956.725
2019,2019G090,First time,2,241,120.5,8.5,105.75,0.25,92,0,123.1758,118324.975
2019,2019G091,First time,1,89,89,,103.7,,93.6,,118.21808,87393.55
2019,2019G092,First time,1,93,93,,97,,82.5,,102.0148,91321.35
2019,2019G093,First time,5,551,110.2,12.76557872,106.32,0.754718491,93.56,0.79649231,124.554288,108210.89
2019,2019G094,First time,3,365,121.6666667,19.01461426,96.83333333,0.471404521,84.76666667,1.977091017,101.6117333,119470.5833
